user_id,prosthesis_type,muscle_group,signal_frequency,signal_duration,signal_amplitude,signal_time
160,leg,Triceps,170,3726,1.58,2025-02-27 08:06:56
21,leg,Triceps,384,2798,3.75,2025-03-13 09:58:28
18,leg,Hamstrings,243,4511,3.12,2025-03-15 17:11:59
639,hand,Biceps,458,1452,4.66,2025-02-21 03:48:56
843,hand,Quadriceps,454,2722,4.53,2025-02-15 06:02:24
249,leg,Triceps,59,3928,4.28,2025-03-20 14:43:08
189,arm,Hamstrings,250,2772,2.55,2025-03-30 23:11:56
386,hand,Gastrocnemius,358,4043,1.97,2025-02-26 05:28:08
665,arm,Gastrocnemius,304,3470,1.37,2025-02-11 18:57:36
298,arm,Deltoid,58,3310,4.24,2025-03-13 15:46:08
284,hand,Quadriceps,169,4664,3.73,2025-02-04 23:21:16
173,leg,Triceps,75,4297,4.74,2025-02-13 22:49:35
238,hand,Hamstrings,333,645,0.89,2025-03-28 00:44:45
536,leg,Hamstrings,367,2536,1.55,2025-02-24 05:22:21
980,leg,Quadriceps,317,2498,4.08,2025-02-20 02:46:24
231,hand,Biceps,324,2045,4.45,2025-02-19 08:54:02
717,hand,Gastrocnemius,483,3140,4.8,2025-02-15 12:38:14
785,hand,Biceps,374,3669,2.02,2025-02-13 21:01:33
176,leg,Triceps,69,3102,4.55,2025-02-15 06:51:43
173,leg,Gastrocnemius,104,3355,0.88,2025-02-12 05:54:25
96,leg,Deltoid,491,4087,4.29,2025-03-02 15:32:28
358,leg,Hamstrings,178,3180,3.34,2025-03-14 13:05:32
550,hand,Biceps,165,3255,0.66,2025-03-04 23:06:02
422,arm,Triceps,67,3136,2.99,2025-02-20 01:03:48
868,arm,Biceps,53,2968,1.93,2025-03-23 23:45:20
520,hand,Quadriceps,141,549,1.48,2025-02-27 12:04:50
747,arm,Triceps,202,1927,3.55,2025-03-04 23:36:08
915,hand,Biceps,475,2196,3.78,2025-02-24 17:57:02
696,hand,Triceps,371,1606,2.86,2025-03-13 17:36:44
563,arm,Triceps,492,2821,4.97,2025-03-24 23:53:20
941,leg,Biceps,156,3945,3.82,2025-03-22 18:19:08
956,arm,Hamstrings,459,4101,3.93,2025-02-25 05:14:21
431,hand,Deltoid,111,4700,2.62,2025-03-28 11:24:32
345,arm,Biceps,473,4365,4.08,2025-03-23 00:09:23
161,hand,Biceps,500,2480,0.83,2025-02-28 11:27:02
603,arm,Gastrocnemius,309,4921,3.41,2025-03-24 08:54:40
699,arm,Hamstrings,373,1296,3.87,2025-03-20 19:47:42
24,arm,Triceps,307,4417,3.81,2025-02-22 16:00:14
858,leg,Deltoid,175,1178,3.9,2025-03-04 10:54:05
949,leg,Quadriceps,52,1997,3.22,2025-02-12 09:11:10
589,arm,Triceps,408,4847,2.09,2025-03-18 10:34:34
439,hand,Biceps,343,2628,1.43,2025-02-23 13:23:46
775,leg,Hamstrings,162,1034,2.12,2025-03-21 02:13:20
54,hand,Biceps,67,2560,4.57,2025-03-29 04:03:20
118,arm,Biceps,231,3349,4.62,2025-02-28 18:28:40
746,leg,Hamstrings,129,2642,4.55,2025-02-19 00:22:07
69,leg,Biceps,243,3436,4.8,2025-03-05 23:15:24
357,hand,Hamstrings,409,2471,3.48,2025-03-21 07:35:47
729,leg,Deltoid,216,3817,4.59,2025-02-03 04:09:53
806,leg,Triceps,407,2455,2.87,2025-04-01 05:08:13
901,arm,Triceps,359,4357,4.27,2025-03-13 15:41:03
962,leg,Quadriceps,399,2599,3.94,2025-03-10 08:33:57
141,arm,Gastrocnemius,70,3723,4.96,2025-03-26 07:49:04
148,hand,Hamstrings,408,3812,3.23,2025-03-25 15:44:53
998,leg,Hamstrings,89,2028,4.93,2025-02-02 05:38:51
171,arm,Triceps,463,534,4.47,2025-02-21 14:51:53
146,arm,Gastrocnemius,414,574,0.84,2025-02-22 13:02:27
496,arm,Triceps,219,849,4.94,2025-02-08 06:25:06
203,hand,Quadriceps,256,593,4.72,2025-03-19 07:43:44
750,hand,Hamstrings,448,3993,1.65,2025-02-15 16:50:26
208,leg,Gastrocnemius,471,2193,3.53,2025-02-22 16:20:15
94,hand,Triceps,170,4176,0.87,2025-02-24 19:13:04
63,hand,Triceps,387,4792,4.54,2025-03-01 18:45:45
513,leg,Deltoid,156,4376,2.44,2025-03-12 02:44:11
708,arm,Quadriceps,342,1729,0.86,2025-03-30 04:20:55
267,arm,Biceps,227,817,2.68,2025-02-01 22:28:10
339,arm,Biceps,267,1738,2.76,2025-03-31 16:04:30
588,hand,Quadriceps,311,1267,2.61,2025-03-17 17:29:03
879,arm,Hamstrings,195,1431,2.34,2025-03-05 20:22:46
791,leg,Biceps,235,1546,3.29,2025-02-09 16:35:49
953,leg,Quadriceps,149,4816,3.77,2025-03-07 22:40:09
692,leg,Deltoid,151,4775,2.89,2025-03-13 23:35:56
486,arm,Hamstrings,312,3535,4.82,2025-02-21 09:26:21
594,leg,Biceps,185,1307,4.69,2025-02-10 16:05:22
988,leg,Deltoid,92,3172,2.89,2025-02-22 18:13:33
622,arm,Triceps,379,4138,5.0,2025-03-01 00:22:58
918,leg,Quadriceps,479,4931,4.17,2025-03-09 20:22:35
768,hand,Gastrocnemius,319,4913,1.29,2025-03-05 05:31:27
874,hand,Gastrocnemius,97,3745,4.41,2025-02-07 15:24:28
409,arm,Gastrocnemius,400,737,1.61,2025-02-12 07:46:50
929,hand,Gastrocnemius,496,3264,2.51,2025-03-17 00:21:04
133,hand,Quadriceps,119,3062,1.26,2025-04-02 18:50:56
452,arm,Biceps,357,3702,3.07,2025-03-09 09:30:40
596,leg,Quadriceps,293,1348,1.11,2025-03-03 02:18:28
407,leg,Gastrocnemius,361,2927,0.76,2025-03-06 18:06:51
625,leg,Quadriceps,408,3543,1.26,2025-03-16 20:00:16
184,hand,Hamstrings,435,2670,3.08,2025-02-18 06:48:26
364,leg,Quadriceps,181,2805,3.15,2025-03-12 09:50:23
630,arm,Gastrocnemius,184,3860,3.95,2025-03-01 07:12:30
391,arm,Gastrocnemius,463,4201,1.2,2025-02-02 03:10:39
968,arm,Quadriceps,475,1730,1.35,2025-02-01 06:06:49
665,arm,Biceps,56,4104,2.35,2025-02-06 06:43:46
937,leg,Hamstrings,489,1733,3.17,2025-02-19 02:20:57
451,leg,Deltoid,73,3301,1.52,2025-03-14 01:29:12
363,arm,Biceps,472,4122,2.35,2025-03-24 00:06:56
706,hand,Deltoid,400,2230,4.33,2025-02-12 03:48:17
796,arm,Hamstrings,77,1756,2.5,2025-02-22 01:05:12
107,arm,Hamstrings,371,2332,0.98,2025-03-13 05:40:49
578,leg,Hamstrings,311,3129,3.69,2025-03-20 00:41:24
376,leg,Gastrocnemius,486,1585,3.01,2025-03-22 07:47:33
335,arm,Deltoid,463,1730,1.86,2025-03-24 08:13:20
935,leg,Triceps,81,4235,3.8,2025-03-23 15:29:33
525,hand,Hamstrings,307,4827,0.69,2025-03-09 10:59:21
222,arm,Quadriceps,100,3240,4.07,2025-03-13 20:09:30
573,leg,Triceps,250,3386,2.71,2025-02-01 15:43:41
115,hand,Quadriceps,363,2076,1.68,2025-03-11 00:05:43
995,arm,Deltoid,186,1684,4.14,2025-03-30 23:20:15
549,hand,Gastrocnemius,145,2562,0.56,2025-02-22 18:00:48
609,hand,Quadriceps,257,572,0.92,2025-02-16 01:21:49
771,arm,Quadriceps,193,1188,3.75,2025-02-25 03:43:05
594,leg,Deltoid,196,2161,3.79,2025-02-05 00:23:58
584,leg,Deltoid,106,2627,0.73,2025-04-02 22:15:45
232,hand,Triceps,361,3538,1.8,2025-03-30 13:06:54
301,leg,Quadriceps,70,4310,1.6,2025-03-29 02:26:27
680,leg,Quadriceps,465,4027,3.59,2025-03-07 11:50:47
995,leg,Deltoid,100,4570,2.04,2025-04-01 03:26:46
907,hand,Biceps,143,1114,3.22,2025-02-07 16:53:00
656,hand,Hamstrings,118,4887,3.63,2025-03-27 16:07:06
747,leg,Triceps,395,3713,3.22,2025-02-26 00:53:11
399,leg,Triceps,104,4333,1.29,2025-02-11 18:59:11
915,arm,Biceps,54,3942,3.6,2025-04-01 13:43:03
26,leg,Deltoid,492,4437,0.76,2025-04-01 12:56:10
999,arm,Quadriceps,428,2745,2.03,2025-03-21 23:53:47
203,hand,Hamstrings,117,3323,5.0,2025-02-17 15:55:53
91,leg,Deltoid,205,3351,4.25,2025-03-31 14:36:28
693,arm,Gastrocnemius,343,1634,3.0,2025-02-01 19:36:31
108,arm,Triceps,471,2700,4.32,2025-03-22 15:13:03
40,arm,Hamstrings,425,4371,1.07,2025-02-13 17:11:38
498,leg,Triceps,248,3905,0.94,2025-03-21 10:25:11
390,hand,Quadriceps,269,3685,4.78,2025-03-05 22:00:15
731,arm,Biceps,141,4536,4.05,2025-03-28 11:28:08
275,arm,Gastrocnemius,278,2503,2.58,2025-03-26 06:34:04
846,arm,Quadriceps,153,3133,1.57,2025-02-03 11:08:31
67,arm,Quadriceps,397,1672,0.53,2025-03-10 17:29:59
550,arm,Deltoid,127,3605,1.35,2025-03-29 05:38:09
858,hand,Gastrocnemius,393,1125,4.07,2025-03-05 17:15:48
276,arm,Gastrocnemius,240,2082,4.93,2025-02-26 23:57:45
827,leg,Gastrocnemius,346,4425,3.56,2025-03-04 10:56:54
361,hand,Gastrocnemius,476,2698,1.49,2025-03-16 00:07:00
881,leg,Biceps,318,1836,1.67,2025-02-16 18:23:26
993,hand,Gastrocnemius,371,1252,0.6,2025-03-19 20:04:14
307,hand,Quadriceps,287,2932,4.42,2025-03-24 20:33:44
984,arm,Gastrocnemius,402,3021,4.74,2025-02-26 23:47:20
388,hand,Biceps,381,1670,4.07,2025-04-02 21:47:23
694,arm,Hamstrings,272,3967,0.69,2025-02-20 11:10:04
127,leg,Quadriceps,463,3621,2.21,2025-02-01 15:27:46
166,hand,Gastrocnemius,73,4528,2.46,2025-03-22 05:03:07
805,leg,Deltoid,308,1254,3.15,2025-04-01 12:02:23
836,arm,Gastrocnemius,370,1028,0.83,2025-02-09 21:55:56
357,leg,Triceps,169,3173,4.38,2025-03-24 03:47:01
582,hand,Biceps,172,2760,2.19,2025-02-01 14:33:48
668,arm,Gastrocnemius,467,1737,1.67,2025-03-28 00:04:01
120,arm,Deltoid,232,2287,4.83,2025-02-18 17:37:11
759,leg,Quadriceps,356,3655,3.85,2025-04-01 23:53:13
25,leg,Quadriceps,208,2888,3.89,2025-02-21 00:56:59
753,hand,Deltoid,129,1987,1.6,2025-02-21 23:21:40
93,leg,Hamstrings,227,1431,3.69,2025-02-15 04:25:33
69,hand,Quadriceps,300,1166,4.14,2025-03-21 23:23:40
953,leg,Hamstrings,187,988,1.95,2025-03-21 20:41:59
946,leg,Biceps,106,2621,3.3,2025-03-14 22:08:35
957,leg,Gastrocnemius,123,4410,1.85,2025-03-18 20:37:33
186,leg,Hamstrings,342,3989,0.66,2025-03-07 21:03:46
489,arm,Quadriceps,379,4421,2.91,2025-02-21 17:03:39
437,arm,Triceps,318,2597,0.89,2025-03-29 19:54:09
14,leg,Triceps,242,3223,3.28,2025-03-07 16:56:42
66,leg,Hamstrings,396,1258,2.92,2025-02-28 22:50:09
689,leg,Hamstrings,281,2944,3.77,2025-03-25 10:55:09
338,leg,Biceps,480,4499,3.05,2025-02-23 00:20:38
974,leg,Deltoid,268,4176,2.0,2025-03-19 10:48:25
376,hand,Triceps,428,1610,1.52,2025-03-20 01:16:43
567,arm,Gastrocnemius,466,4793,3.88,2025-02-06 09:25:58
962,hand,Triceps,253,3318,4.46,2025-02-20 15:17:58
203,hand,Hamstrings,336,2738,3.38,2025-03-08 10:22:01
461,arm,Biceps,348,503,4.06,2025-03-10 15:43:00
376,leg,Biceps,334,3985,2.95,2025-03-16 21:41:58
521,leg,Gastrocnemius,271,909,1.43,2025-03-12 17:27:43
771,arm,Gastrocnemius,422,3225,0.55,2025-02-17 17:47:48
827,arm,Gastrocnemius,281,3802,2.14,2025-02-05 11:10:03
366,leg,Triceps,412,4172,2.56,2025-02-20 00:47:30
536,leg,Deltoid,341,2830,1.13,2025-02-17 18:10:18
601,leg,Triceps,119,2178,1.55,2025-03-18 15:13:48
973,leg,Triceps,167,3881,4.55,2025-03-28 16:50:58
413,arm,Quadriceps,466,2508,2.61,2025-03-26 14:57:17
184,hand,Biceps,245,3161,1.27,2025-03-02 12:53:38
550,arm,Triceps,479,4990,3.75,2025-03-30 11:35:46
417,leg,Hamstrings,123,4716,3.35,2025-03-23 05:24:18
213,arm,Triceps,225,2021,1.39,2025-02-21 06:54:41
300,leg,Biceps,107,1174,4.4,2025-03-08 12:41:43
148,leg,Deltoid,157,1552,1.58,2025-03-09 06:37:07
166,leg,Quadriceps,498,2751,1.29,2025-02-09 05:52:14
185,hand,Quadriceps,492,3615,0.9,2025-03-17 00:25:20
172,hand,Gastrocnemius,420,522,4.2,2025-02-09 06:59:11
358,arm,Biceps,231,2590,4.16,2025-03-06 04:14:08
753,hand,Deltoid,316,3722,1.78,2025-03-13 16:18:03
445,leg,Gastrocnemius,398,4519,3.66,2025-02-19 16:49:13
486,leg,Triceps,347,2404,1.61,2025-02-05 10:01:04
912,leg,Deltoid,205,2429,4.46,2025-02-02 22:22:17
112,leg,Triceps,283,4889,1.14,2025-02-12 02:48:43
897,arm,Quadriceps,315,2650,4.12,2025-03-19 16:55:11
160,hand,Triceps,441,2338,3.57,2025-03-30 00:43:28
843,arm,Hamstrings,221,2699,3.47,2025-02-02 02:01:09
704,leg,Triceps,438,1852,0.54,2025-03-29 06:54:20
429,hand,Gastrocnemius,463,1267,3.2,2025-02-18 20:23:57
729,arm,Biceps,193,1299,2.86,2025-03-21 18:58:58
330,arm,Quadriceps,199,4780,0.75,2025-02-27 09:08:40
908,arm,Biceps,67,3040,1.45,2025-02-07 13:49:48
375,leg,Triceps,54,1518,4.79,2025-02-22 14:33:04
210,hand,Biceps,79,910,4.44,2025-03-12 12:45:55
770,hand,Deltoid,397,4590,2.67,2025-03-02 03:23:46
326,hand,Biceps,62,729,1.34,2025-03-11 04:03:29
534,leg,Gastrocnemius,475,868,2.71,2025-02-02 18:08:02
830,arm,Triceps,253,3625,3.59,2025-02-20 23:49:37
933,arm,Triceps,403,2837,3.08,2025-02-04 00:40:49
187,hand,Deltoid,478,4178,1.74,2025-03-23 07:24:34
571,arm,Quadriceps,85,2244,3.18,2025-03-20 11:45:45
454,hand,Quadriceps,284,4570,2.39,2025-02-02 16:04:51
197,hand,Hamstrings,318,2240,4.95,2025-03-07 13:42:46
695,arm,Deltoid,264,4269,1.4,2025-03-10 22:27:07
325,hand,Triceps,259,2281,4.53,2025-03-17 14:00:26
151,arm,Gastrocnemius,364,1953,4.73,2025-02-22 19:27:51
908,arm,Hamstrings,239,4520,3.52,2025-03-19 17:50:53
800,hand,Quadriceps,169,2850,4.0,2025-02-05 10:31:45
623,leg,Quadriceps,128,4615,1.29,2025-03-01 21:22:45
823,hand,Deltoid,279,1795,2.25,2025-02-11 03:52:56
859,leg,Biceps,438,887,3.71,2025-03-28 09:42:40
999,leg,Biceps,292,1742,3.83,2025-03-04 01:14:13
813,hand,Deltoid,359,4364,2.38,2025-02-14 00:27:26
782,hand,Biceps,463,1800,0.86,2025-02-10 12:15:44
315,leg,Triceps,387,727,4.77,2025-03-24 12:52:09
282,arm,Triceps,136,3583,0.83,2025-03-22 04:48:03
366,hand,Biceps,206,3941,4.01,2025-02-16 20:00:57
110,leg,Triceps,99,1381,1.86,2025-03-22 02:24:44
641,leg,Triceps,233,870,0.84,2025-02-22 09:28:23
802,leg,Hamstrings,68,3282,3.49,2025-03-28 01:49:56
678,leg,Hamstrings,232,1586,1.73,2025-02-11 21:09:35
232,leg,Hamstrings,447,1729,2.68,2025-02-11 15:59:22
527,hand,Hamstrings,216,3207,0.85,2025-03-30 09:55:52
558,leg,Biceps,277,1954,4.01,2025-03-29 10:52:45
857,leg,Hamstrings,295,1669,3.53,2025-02-11 06:41:55
911,arm,Quadriceps,167,536,2.1,2025-02-25 13:20:45
76,leg,Deltoid,430,4299,4.98,2025-03-10 02:42:07
282,hand,Triceps,175,1374,4.44,2025-03-17 20:29:54
488,arm,Hamstrings,328,3744,0.75,2025-02-02 14:27:03
358,hand,Hamstrings,89,1536,1.15,2025-02-17 17:31:50
880,arm,Hamstrings,490,857,1.01,2025-02-06 08:20:12
789,leg,Triceps,219,1910,1.8,2025-02-14 23:08:31
756,arm,Triceps,319,4999,1.73,2025-02-15 00:39:15
106,hand,Hamstrings,223,1916,1.47,2025-04-02 00:01:17
16,leg,Biceps,65,4766,1.16,2025-02-21 01:50:12
927,hand,Triceps,387,832,1.6,2025-02-22 12:42:39
36,leg,Hamstrings,241,2173,3.93,2025-03-08 21:20:01
504,hand,Triceps,343,2235,1.3,2025-02-11 01:53:56
133,hand,Gastrocnemius,257,1810,4.04,2025-03-04 14:56:09
452,leg,Gastrocnemius,249,3624,4.11,2025-02-12 08:57:54
89,hand,Gastrocnemius,110,3708,3.55,2025-03-05 14:03:00
595,hand,Deltoid,283,3114,2.68,2025-03-02 22:42:51
397,leg,Gastrocnemius,489,827,4.01,2025-02-03 07:08:21
996,leg,Hamstrings,398,4229,0.94,2025-03-10 12:16:53
509,leg,Biceps,486,4749,2.48,2025-03-19 00:29:46
856,hand,Triceps,135,2998,0.56,2025-02-14 15:43:58
103,leg,Quadriceps,282,3198,4.98,2025-02-15 02:38:42
395,hand,Hamstrings,405,4015,3.59,2025-03-22 08:49:59
913,arm,Deltoid,78,2194,3.13,2025-02-19 01:37:05
535,hand,Gastrocnemius,101,2971,2.16,2025-03-01 12:17:40
441,arm,Biceps,382,1182,4.24,2025-03-30 07:30:23
832,arm,Triceps,458,2156,1.73,2025-02-04 22:58:36
371,arm,Biceps,133,3737,2.32,2025-03-15 12:47:04
824,hand,Deltoid,235,2185,2.32,2025-03-06 14:46:56
562,hand,Deltoid,200,1931,4.13,2025-02-17 21:38:21
166,hand,Deltoid,176,3406,4.21,2025-03-27 21:32:44
547,arm,Hamstrings,461,2509,3.71,2025-02-02 04:04:23
685,arm,Gastrocnemius,348,1891,1.65,2025-02-08 18:47:02
623,leg,Triceps,409,1474,3.68,2025-03-22 14:00:16
341,hand,Quadriceps,222,4909,0.68,2025-02-22 07:59:31
699,hand,Deltoid,183,1870,4.4,2025-03-07 09:34:16
445,arm,Hamstrings,354,3374,3.56,2025-03-01 15:12:59
776,arm,Triceps,85,1666,1.02,2025-02-02 17:59:17
685,leg,Quadriceps,68,1587,1.33,2025-03-13 20:16:55
215,leg,Hamstrings,364,2333,3.85,2025-02-09 07:04:39
722,arm,Gastrocnemius,479,4297,4.12,2025-03-31 18:10:00
134,arm,Biceps,319,4361,3.26,2025-02-02 19:39:33
125,leg,Quadriceps,90,1593,1.27,2025-02-13 17:07:32
738,arm,Biceps,258,581,3.26,2025-02-06 21:17:16
552,hand,Quadriceps,458,3372,4.99,2025-03-18 08:02:23
653,leg,Triceps,274,4147,5.0,2025-02-24 00:28:34
133,arm,Biceps,343,2222,1.81,2025-03-02 12:31:19
202,arm,Triceps,154,3883,2.84,2025-02-01 02:36:10
691,hand,Triceps,482,869,1.87,2025-02-18 13:07:42
264,hand,Quadriceps,464,1750,2.47,2025-02-01 12:10:01
68,leg,Biceps,175,1918,1.15,2025-03-30 08:53:03
492,hand,Deltoid,255,1649,4.55,2025-03-30 13:01:14
926,arm,Triceps,326,1568,3.01,2025-02-25 03:43:10
381,leg,Hamstrings,257,3455,2.42,2025-04-01 15:51:46
945,hand,Triceps,267,1761,1.05,2025-02-03 01:25:49
549,arm,Deltoid,368,4474,1.67,2025-03-28 00:38:14
424,leg,Deltoid,145,2346,4.79,2025-03-04 04:11:22
908,leg,Gastrocnemius,432,3556,3.22,2025-03-24 11:12:56
669,arm,Hamstrings,436,3109,2.44,2025-03-11 21:36:58
33,hand,Gastrocnemius,391,533,3.89,2025-02-22 21:45:37
649,leg,Hamstrings,209,929,1.42,2025-02-16 07:14:55
952,hand,Hamstrings,441,3075,1.18,2025-03-30 06:32:44
632,arm,Quadriceps,68,671,4.96,2025-04-02 01:44:54
539,leg,Triceps,145,1703,2.87,2025-03-24 16:30:32
520,leg,Hamstrings,105,2580,1.41,2025-03-04 13:15:35
932,hand,Quadriceps,199,2076,0.5,2025-02-13 13:04:43
18,leg,Deltoid,333,1271,0.78,2025-02-14 07:09:26
572,leg,Triceps,431,3886,0.75,2025-02-07 15:15:58
279,hand,Quadriceps,178,1900,0.56,2025-03-15 08:24:39
581,leg,Triceps,495,3593,4.34,2025-02-27 15:49:06
944,leg,Biceps,322,4515,0.56,2025-02-14 21:56:36
483,arm,Deltoid,298,3067,0.86,2025-03-19 15:09:56
740,hand,Gastrocnemius,241,4399,4.99,2025-02-06 17:32:40
227,arm,Hamstrings,152,525,3.32,2025-03-22 20:21:36
660,arm,Hamstrings,425,851,4.38,2025-03-29 18:51:19
96,arm,Quadriceps,101,4012,0.56,2025-03-19 22:11:20
336,hand,Hamstrings,90,3245,4.74,2025-03-08 01:24:52
740,arm,Deltoid,435,699,1.75,2025-04-01 19:18:34
756,hand,Triceps,495,4341,2.52,2025-03-04 06:16:07
644,hand,Hamstrings,217,4173,4.58,2025-02-07 21:14:20
42,leg,Biceps,325,4324,0.73,2025-02-08 06:04:43
102,arm,Biceps,499,1002,0.96,2025-02-09 02:38:52
648,leg,Quadriceps,192,1793,3.68,2025-02-26 23:49:25
230,hand,Hamstrings,248,3813,1.47,2025-03-09 21:43:15
807,hand,Quadriceps,267,2284,3.6,2025-03-31 02:53:17
548,leg,Hamstrings,164,844,1.63,2025-03-04 20:30:41
999,hand,Hamstrings,405,4658,3.58,2025-03-01 17:03:53
156,arm,Deltoid,298,2627,1.63,2025-02-14 00:13:35
663,arm,Quadriceps,354,1541,4.76,2025-02-25 02:54:03
653,leg,Triceps,424,1897,1.32,2025-02-20 08:45:59
181,arm,Deltoid,380,955,1.57,2025-03-14 16:23:08
628,hand,Gastrocnemius,179,3072,1.74,2025-03-27 05:57:01
634,arm,Deltoid,83,857,2.79,2025-03-07 14:31:51
89,hand,Biceps,194,889,1.24,2025-03-24 11:55:18
858,leg,Hamstrings,180,4052,2.83,2025-04-02 21:31:38
817,hand,Quadriceps,347,2551,3.72,2025-02-01 17:36:07
595,hand,Hamstrings,304,931,1.24,2025-03-13 13:39:23
938,hand,Biceps,485,2637,3.98,2025-02-02 05:58:30
858,leg,Hamstrings,447,2896,3.83,2025-03-05 16:58:34
725,arm,Biceps,453,4550,0.99,2025-03-23 13:34:12
113,hand,Triceps,133,4677,2.88,2025-02-02 15:10:06
584,arm,Triceps,88,2860,3.52,2025-02-27 00:13:37
433,hand,Gastrocnemius,116,1028,3.9,2025-03-24 02:48:54
494,leg,Quadriceps,324,4301,4.28,2025-02-18 04:47:39
732,leg,Deltoid,386,4924,1.43,2025-03-21 10:16:05
931,arm,Hamstrings,152,4787,0.88,2025-02-11 08:47:47
562,leg,Hamstrings,348,1300,4.6,2025-03-31 23:45:30
920,arm,Quadriceps,452,3931,1.05,2025-02-22 10:38:21
54,leg,Triceps,336,1132,2.96,2025-02-06 23:16:43
324,hand,Deltoid,389,1032,1.26,2025-03-30 15:46:35
942,leg,Triceps,127,1107,4.53,2025-02-08 06:11:37
380,leg,Deltoid,222,3682,0.86,2025-02-27 08:24:52
290,leg,Biceps,194,3742,2.29,2025-03-01 14:40:06
575,leg,Deltoid,341,755,0.9,2025-03-12 06:15:46
931,leg,Deltoid,160,1889,2.91,2025-03-18 05:29:53
357,hand,Gastrocnemius,247,623,1.61,2025-04-01 17:45:57
718,leg,Triceps,403,4055,4.16,2025-02-22 03:13:44
481,hand,Hamstrings,390,3691,1.67,2025-02-16 15:01:01
924,leg,Biceps,73,4214,0.57,2025-02-10 16:23:50
901,arm,Biceps,205,1517,1.82,2025-02-07 14:23:33
328,hand,Triceps,288,1097,1.85,2025-03-20 04:23:21
730,arm,Gastrocnemius,303,1248,3.9,2025-02-15 00:30:52
962,leg,Biceps,105,4549,3.28,2025-02-20 18:41:53
621,arm,Hamstrings,93,4326,3.37,2025-03-31 15:13:52
849,arm,Biceps,190,4180,2.69,2025-03-10 12:54:28
434,arm,Quadriceps,180,4099,1.81,2025-02-06 01:06:11
282,hand,Biceps,91,948,1.83,2025-03-04 06:34:42
138,arm,Quadriceps,321,1932,3.07,2025-02-13 17:30:30
10,arm,Biceps,313,4461,2.95,2025-03-26 16:55:56
843,hand,Biceps,436,2143,2.17,2025-02-20 19:09:22
363,hand,Triceps,227,636,4.92,2025-03-10 21:33:50
745,arm,Biceps,227,1244,4.11,2025-02-27 09:59:23
294,arm,Triceps,225,4453,0.96,2025-02-26 06:50:51
124,leg,Deltoid,484,1043,2.68,2025-02-05 01:29:55
876,leg,Triceps,292,3354,3.88,2025-02-19 14:22:13
40,leg,Hamstrings,406,3895,1.91,2025-03-18 20:21:04
52,arm,Quadriceps,264,872,2.37,2025-02-16 18:20:34
390,hand,Gastrocnemius,58,1383,4.13,2025-03-06 11:38:31
684,hand,Quadriceps,270,4050,2.71,2025-03-25 13:59:09
752,arm,Triceps,108,2224,2.33,2025-03-08 09:15:49
984,arm,Biceps,317,3846,0.57,2025-02-14 13:53:37
695,hand,Triceps,249,2141,2.0,2025-03-03 09:04:53
584,arm,Quadriceps,428,2937,3.7,2025-03-01 14:17:50
6,leg,Hamstrings,478,2769,0.75,2025-02-14 21:01:49
919,arm,Quadriceps,73,1427,1.36,2025-03-31 22:12:09
197,hand,Deltoid,69,1756,3.23,2025-02-13 16:36:59
650,hand,Biceps,230,2354,0.99,2025-02-20 07:04:19
345,hand,Hamstrings,407,1226,1.31,2025-02-08 07:09:08
968,hand,Gastrocnemius,125,4421,2.34,2025-02-21 05:47:35
646,arm,Hamstrings,297,2791,0.73,2025-03-18 14:45:50
530,hand,Deltoid,116,4972,0.54,2025-03-11 05:56:52
371,leg,Deltoid,290,4257,2.7,2025-02-13 10:25:29
657,leg,Gastrocnemius,180,2106,3.65,2025-02-16 15:36:11
628,arm,Biceps,65,588,1.87,2025-02-26 06:04:38
809,hand,Gastrocnemius,390,2409,0.86,2025-03-31 23:59:26
892,leg,Deltoid,240,4144,1.16,2025-03-05 17:55:25
297,arm,Hamstrings,143,4525,3.94,2025-04-01 16:43:13
824,arm,Quadriceps,279,4172,4.08,2025-03-26 09:48:58
979,hand,Triceps,300,1333,3.92,2025-02-02 14:30:39
198,leg,Biceps,188,3573,1.78,2025-02-19 09:40:46
52,hand,Deltoid,392,2265,2.98,2025-03-07 13:48:30
48,arm,Quadriceps,378,4334,1.1,2025-02-09 01:03:34
507,arm,Quadriceps,276,2068,3.05,2025-02-07 09:36:25
753,leg,Deltoid,142,5000,1.97,2025-02-15 07:12:35
505,hand,Biceps,454,4329,4.76,2025-03-06 20:55:28
895,arm,Deltoid,436,1469,4.62,2025-02-12 21:29:36
52,arm,Biceps,339,3393,2.58,2025-03-09 05:35:38
72,leg,Hamstrings,103,4694,1.43,2025-03-27 01:38:24
618,arm,Deltoid,155,1515,2.2,2025-02-10 20:28:01
794,arm,Gastrocnemius,227,1405,1.54,2025-03-02 01:17:44
106,hand,Gastrocnemius,390,2591,1.14,2025-02-25 07:34:14
991,arm,Gastrocnemius,380,3967,1.65,2025-03-17 14:59:48
482,leg,Hamstrings,397,846,4.31,2025-03-21 01:30:52
524,leg,Biceps,142,4197,3.99,2025-04-02 21:06:38
961,leg,Deltoid,254,3293,2.81,2025-03-01 15:51:34
348,hand,Quadriceps,267,696,3.5,2025-03-05 13:33:10
378,arm,Biceps,478,1802,1.4,2025-02-15 04:23:27
749,leg,Gastrocnemius,186,2008,4.74,2025-02-03 11:16:55
501,hand,Deltoid,176,558,4.84,2025-03-30 21:31:28
672,arm,Hamstrings,116,4085,3.98,2025-02-21 11:09:52
